pt,family,spp,spp_id,dist,counts,elev
172,Cisticolidae,Cisticola chubbi,50,2,2,2228
172,Malaconotidae,Laniarius poensis,21,3,2,2228
172,Cisticolidae,Oreolais ruwenzori,51,2,2,2228
172,Ploceidae,Ploceus alienus,39,3,1,2228
172,Sylviidae,Pseudoalcippe abyssinica,58,1,1,2228
172,Macrosphenidae,Sylvietta leocophrys,55,2,1,2228
173,Pycnonotidae,Eurillas latirostris,42,2,2,2230
173,Cisticolidae,Apalis personata,45,2,2,2230
173,Pycnonotidae,Andropadus nigriceps,43,3,2,2230
173,Locustellidae,Bradypterus cinnamomeus,47,2,1,2230
173,Acrocephalidae,Iduna similis,49,2,1,2230
173,Nectariniidae,Cinnyris regius,31,1,1,2230
173,Nectariniidae,Cinnyris venustus,33,1,2,2230
173,Cisticolidae,Cisticola chubbi,50,4,2,2230
173,Cuculidae,Cuculus solitarius,12,5,1,2230
173,Modulatricidae,Kakamega poliothorax,57,3,1,2230
173,Malaconotidae,Laniarius poensis,21,3,2,2230
173,Lybiidae,Pogoniulus coryphaeus,4,3,1,2230
173,Macrosphenidae,Sylvietta leocophrys,55,3,1,2230
173,Lybiidae ,Trachylaemus purpuratus,5,4,1,2230
174,Pycnonotidae,Eurillas latirostris,42,2,1,2262
174,Pycnonotidae,Andropadus nigriceps,43,1,1,2262
174,Platysteiridae,Batis diops,24,1,3,2262
174,Locustellidae,Bradypterus cinnamomeus,47,2,1,2262
174,Acrocephalidae,Iduna similis,49,2,1,2262
174,Muscicapidae,Cossypha archeri,60,3,1,2262
174,Cuculidae,Cuculus solitarius,12,3,1,2262
174,Malaconotidae,Laniarius poensis,21,1,2,2262
174,Oriolidae,Oriolus percivali,37,4,1,2262
174,Ploceidae,Ploceus alienus,39,3,1,2262
174,Sylviidae,Pseudoalcippe abyssinica,58,1,1,2262
174,Pycnonotidae,Pycnonotus barbatus,44,2,1,2262
174,Lybiidae ,Trachylaemus purpuratus,5,5,1,2262
175,Pycnonotidae,Eurillas latirostris,42,3,1,2290
175,Pycnonotidae,Andropadus nigriceps,43,2,2,2290
175,Locustellidae,Bradypterus cinnamomeus,47,3,1,2290
175,Nectariniidae,Cyanomitra alinae,34,1,2,2290
175,Malaconotidae,Laniarius poensis,21,1,1,2290
175,Malaconotidae,Laniarius poensis,21,3,1,2290
175,Cisticolidae,Oreolais ruwenzori,51,2,2,2290
175,Oriolidae,Oriolus percivali,37,4,1,2290
175,Phylloscopidae,Phylloscopus laetus,52,2,2,2290
175,Pycnonotidae,Pycnonotus barbatus,44,2,1,2290
175,Zosteropidae,Zosterops senegalensis,63,2,2,2290
176,Pycnonotidae,Eurillas latirostris,42,2,2,2350
176,Acrocephalidae,Iduna similis,49,2,1,2350
176,Nectariniidae,Cinnyris regius,31,1,1,2350
176,Cisticolidae,Cisticola chubbi,50,4,2,2350
176,Oriolidae,Oriolus percivali,37,5,1,2350
176,Phylloscopidae,Phylloscopus laetus,52,2,2,2350
177,Pycnonotidae,Eurillas latirostris,42,2,2,2386
177,Platysteiridae,Batis diops,24,2,1,2386
177,Platysteiridae,Batis molitor,25,2,1,2386
177,Locustellidae,Bradypterus cinnamomeus,47,3,2,2386
177,Acrocephalidae,Iduna similis,49,3,1,2386
177,Nectariniidae,Cinnyris stuhlmanni,32,2,1,2386
177,Malaconotidae,Dryoscopus gambensis,18,3,1,2386
177,Malaconotidae,Laniarius poensis,21,4,1,2386
177,Cisticolidae,Oreolais ruwenzori,51,2,1,2386
177,Macrosphenidae,Sylvietta leocophrys,55,3,1,2386
177,Zosteropidae,Zosterops senegalensis,63,1,2,2386
178,Pycnonotidae,Eurillas latirostris,42,2,2,2167
178,Cisticolidae,Apalis personata,45,2,2,2167
178,Cisticolidae,Apalis porphyrolaema,46,3,1,2167
178,Cuculidae,Centropus monachus,10,4,1,2167
178,Acrocephalidae,Iduna similis,49,3,1,2167
178,Muscicapidae,Cossypha archeri,60,2,2,2167
178,Pellorneidae,Illadopsis pyrrhoptera,56,1,2,2167
178,Malaconotidae,Laniarius aethiopicus,19,5,2,2167
178,Malaconotidae,Laniarius aethiopicus,19,6,2,2167
178,Ploceidae,Ploceus alienus,39,2,2,2167
178,Cisticolidae,Prinia bairdii,54,3,3,2167
178,Sylviidae,Pseudoalcippe abyssinica,58,2,2,2167
178,Macrosphenidae,Sylvietta leocophrys,55,2,1,2167
179,Cisticolidae,Apalis porphyrolaema,46,2,2,2410
179,Pycnonotidae,Andropadus nigriceps,43,2,2,2410
179,Locustellidae,Bradypterus cinnamomeus,47,4,1,2410
179,Acrocephalidae,Iduna similis,49,2,1,2410
179,Cisticolidae,Cisticola chubbi,50,2,2,2410
179,Cisticolidae,Cisticola chubbi,50,4,2,2410
179,Malaconotidae,Dryoscopus gambensis,18,1,1,2410
179,Pellorneidae,Illadopsis pyrrhoptera,56,1,2,2410
179,Cisticolidae,Oreolais ruwenzori,51,3,1,2410
179,Phylloscopidae,Phylloscopus laetus,52,2,2,2410
179,Lybiidae,Pogoniulus bilineatus,3,1,1,2410
179,Cisticolidae,Prinia bairdii,54,3,2,2410
179,Sylviidae,Pseudoalcippe abyssinica,58,1,1,2410
179,Zosteropidae,Zosterops senegalensis,63,1,2,2410
180,Pycnonotidae,Eurillas latirostris,42,1,1,2417
180,Cisticolidae,Apalis porphyrolaema,46,3,1,2417
180,Locustellidae,Bradypterus cinnamomeus,47,2,1,2417
180,Acrocephalidae,Iduna similis,49,4,1,2417
180,Malaconotidae,Laniarius poensis,21,5,1,2417
180,Cisticolidae,Oreolais ruwenzori,51,2,1,2417
180,Oriolidae,Oriolus percivali,37,4,1,2417
180,Phylloscopidae,Phylloscopus laetus,52,3,1,2417
180,Ploceidae,Ploceus alienus,39,3,1,2417
180,Zosteropidae,Zosterops senegalensis,63,2,1,2417
181,Cisticolidae,Apalis personata,45,1,2,2425
181,Nectariniidae,Cinnyris regius,31,1,2,2425
181,Muscicapidae,Cossypha archeri,60,1,1,2425
181,Malaconotidae,Dryoscopus gambensis,18,1,2,2425
181,Modulatricidae,Kakamega poliothorax,57,2,1,2425
181,Muscicapidae,Melaenornis fisheri,26,1,2,2425
181,Cisticolidae,Oreolais ruwenzori,51,3,1,2425
181,Oriolidae,Oriolus percivali,37,5,1,2425
181,Ploceidae,Ploceus alienus,39,2,2,2425
181,Sylviidae,Pseudoalcippe abyssinica,58,1,1,2425
181,Zosteropidae,Zosterops senegalensis,63,1,3,2425
182,Cisticolidae,Apalis porphyrolaema,46,2,2,2459
182,Nectariniidae,Cinnyris regius,31,1,2,2459
182,Muscicapidae,Cossypha archeri,60,3,1,2459
182,Modulatricidae,Kakamega poliothorax,57,2,2,2459
182,Cisticolidae,Oreolais ruwenzori,51,3,1,2459
182,Ploceidae,Ploceus alienus,39,3,1,2459
182,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2459
183,Cisticolidae,Apalis porphyrolaema,46,3,1,2460
183,Locustellidae,Bradypterus cinnamomeus,47,2,1,2460
183,Cisticolidae,Cisticola chubbi,50,2,2,2460
183,Muscicapidae,Cossypha archeri,60,3,1,2460
183,Oriolidae,Oriolus percivali,37,4,1,2460
183,Ploceidae,Ploceus alienus,39,4,1,2460
183,Zosteropidae,Zosterops senegalensis,63,2,2,2460
184,Cisticolidae,Apalis porphyrolaema,46,1,2,2479
184,Muscicapidae,Cossypha archeri,60,3,1,2479
184,Malaconotidae,Dryoscopus gambensis,18,1,1,2479
184,Zosteropidae,Zosterops senegalensis,63,2,1,2479
185,Cisticolidae,Apalis personata,45,2,2,2482
185,Cisticolidae,Apalis porphyrolaema,46,1,2,2482
185,Pycnonotidae,Andropadus nigriceps,43,1,1,2482
185,Acrocephalidae,Iduna similis,49,1,1,2482
185,Muscicapidae,Cossypha archeri,60,2,1,2482
185,Malaconotidae,Dryoscopus gambensis,18,1,1,2482
185,Modulatricidae,Kakamega poliothorax,57,2,1,2482
185,Modulatricidae,Kakamega poliothorax,57,4,1,2482
185,Malaconotidae,Laniarius poensis,21,1,2,2482
185,Ploceidae,Ploceus alienus,39,1,2,2482
185,Zosteropidae,Zosterops senegalensis,63,1,3,2482
186,Pycnonotidae,Eurillas latirostris,42,3,2,2188
186,Nectariniidae,Cinnyris regius,31,1,1,2188
186,Cisticolidae,Cisticola chubbi,50,3,2,2188
186,Muscicapidae,Cossypha archeri,60,3,1,2188
186,Cuculidae,Cuculus solitarius,12,4,1,2188
186,Nectariniidae,Cyanomitra alinae,34,2,2,2188
186,Malaconotidae,Dryoscopus gambensis,18,4,1,2188
186,Malaconotidae,Laniarius aethiopicus,19,6,2,2188
186,Phylloscopidae,Phylloscopus laetus,52,1,3,2188
186,Ploceidae,Ploceus alienus,39,4,1,2188
186,Cisticolidae,Prinia bairdii,54,3,1,2188
186,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2188
186,Columbidae,Streptopelia semitorquata,9,3,1,2188
186,Lybiidae ,Trachylaemus purpuratus,5,4,1,2188
187,Pycnonotidae,Eurillas latirostris,42,1,2,2213
187,Cisticolidae,Apalis personata,45,2,2,2213
187,Cisticolidae,Apalis porphyrolaema,46,2,2,2213
187,Pycnonotidae,Andropadus nigriceps,43,1,2,2213
187,Pycnonotidae,Andropadus nigriceps,43,3,2,2213
187,Cisticolidae,Cisticola chubbi,50,3,2,2213
187,Pellorneidae,Illadopsis pyrrhoptera,56,3,2,2213
187,Malaconotidae,Laniarius aethiopicus,19,6,2,2213
187,Phylloscopidae,Phylloscopus laetus,52,2,2,2213
187,Lybiidae,Pogoniulus coryphaeus,4,3,1,2213
187,Cisticolidae,Prinia bairdii,54,2,2,2213
187,Lybiidae ,Trachylaemus purpuratus,5,4,2,2213
188,Cuculidae,Chrysococcyx klaas,11,4,1,2138
188,Cisticolidae,Cisticola chubbi,50,2,2,2138
188,Malaconotidae,Laniarius aethiopicus,19,4,2,2138
188,Malaconotidae,Laniarius luehderi,20,4,1,2138
188,Cisticolidae,Oreolais ruwenzori,51,1,1,2138
188,Cisticolidae,Oreolais ruwenzori,51,2,2,2138
188,Sylviidae,Pseudoalcippe abyssinica,58,2,2,2138
188,Pycnonotidae,Pycnonotus barbatus,44,2,1,2138
188,Monarchidae,Terpsiphone viridis,28,2,2,2138
189,Pycnonotidae,Eurillas latirostris,42,2,2,2230
189,Cisticolidae,Apalis porphyrolaema,46,3,2,2230
189,Cisticolidae,Cisticola chubbi,50,1,2,2230
189,Cisticolidae,Oreolais ruwenzori,51,2,1,2230
189,Oriolidae,Oriolus percivali,37,2,1,2230
189,Ploceidae,Ploceus alienus,39,3,1,2230
189,Cisticolidae,Prinia bairdii,54,1,3,2230
189,Pycnonotidae,Pycnonotus barbatus,44,2,1,2230
190,Pycnonotidae,Eurillas latirostris,42,2,2,2271
190,Cisticolidae,Apalis porphyrolaema,46,2,2,2271
190,Pycnonotidae,Andropadus nigriceps,43,2,2,2271
190,Locustellidae,Bradypterus cinnamomeus,47,2,2,2271
190,Cisticolidae,Cisticola chubbi,50,2,2,2271
190,Modulatricidae,Kakamega poliothorax,57,4,1,2271
190,Ploceidae,Ploceus alienus,39,2,2,2271
190,Lybiidae,Pogoniulus coryphaeus,4,3,1,2271
190,Cisticolidae,Prinia bairdii,54,2,3,2271
190,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2271
190,Musophagidae,Tauraco schuettii,30,1,1,2271
191,Pycnonotidae,Eurillas latirostris,42,3,2,2276
191,Nectariniidae,Cinnyris stuhlmanni,32,1,1,2276
191,Cisticolidae,Cisticola chubbi,50,3,2,2276
191,Muscicapidae,Cossypha archeri,60,2,1,2276
191,Muscicapidae,Cossypha archeri,60,4,1,2276
191,Modulatricidae,Kakamega poliothorax,57,3,1,2276
191,Malaconotidae,Laniarius poensis,21,3,1,2276
191,Muscicapidae,Bradornis comitatus,27,1,1,2276
191,Oriolidae,Oriolus percivali,37,1,1,2276
191,Ploceidae,Ploceus alienus,39,3,1,2276
191,Lybiidae,Pogoniulus coryphaeus,4,2,1,2276
191,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2276
192,Acrocephalidae,Iduna similis,49,3,1,2301
192,Cisticolidae,Cisticola chubbi,50,4,2,2301
192,Nectariniidae,Hedydipna collaris,35,1,1,2301
192,Modulatricidae,Kakamega poliothorax,57,3,1,2301
192,Muscicapidae,Melaenornis fisheri,26,1,1,2301
192,Cisticolidae,Oreolais ruwenzori,51,3,1,2301
192,Lybiidae,Pogoniulus coryphaeus,4,4,1,2301
192,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2301
193,Pycnonotidae,Eurillas latirostris,42,2,1,2305
193,Cisticolidae,Cisticola chubbi,50,4,2,2305
193,Cisticolidae,Prinia bairdii,54,1,2,2305
193,Sylviidae,Pseudoalcippe abyssinica,58,4,1,2305
194,Pycnonotidae,Eurillas latirostris,42,1,2,2303
194,Pycnonotidae,Andropadus nigriceps,43,3,2,2303
194,Locustellidae,Bradypterus cinnamomeus,47,1,1,2303
194,Nectariniidae,Cinnyris regius,31,2,2,2303
194,Modulatricidae,Kakamega poliothorax,57,2,1,2303
194,Malaconotidae,Laniarius poensis,21,4,1,2303
194,Lybiidae,Pogoniulus coryphaeus,4,2,1,2303
194,Zosteropidae,Zosterops senegalensis,63,2,2,2303
195,Pycnonotidae,Eurillas latirostris,42,2,2,2180
195,Acrocephalidae,Iduna similis,49,2,2,2180
195,Malaconotidae,Laniarius aethiopicus,19,4,1,2180
195,Cisticolidae,Oreolais ruwenzori,51,2,2,2180
195,Phylloscopidae,Phylloscopus laetus,52,1,2,2180
195,Ploceidae,Ploceus alienus,39,2,1,2180
195,Pycnonotidae,Pycnonotus barbatus,44,2,1,2180
195,Columbidae,Streptopelia semitorquata,9,4,1,2180
195,Monarchidae,Terpsiphone viridis,28,1,1,2180
196,Pycnonotidae,Eurillas latirostris,42,1,2,2310
196,Locustellidae,Bradypterus cinnamomeus,47,2,1,2310
196,Acrocephalidae,Iduna similis,49,2,1,2310
196,Muscicapidae,Cossypha archeri,60,2,1,2310
196,Modulatricidae,Kakamega poliothorax,57,3,1,2310
196,Zosteropidae,Zosterops senegalensis,63,2,3,2310
197,Pycnonotidae,Eurillas latirostris,42,2,2,2341
197,Locustellidae,Bradypterus cinnamomeus,47,1,1,2341
197,Nectariniidae,Cinnyris regius,31,2,2,2341
197,Muscicapidae,Pogonocichla stellata,61,2,1,2341
198,Pycnonotidae,Eurillas latirostris,42,2,1,2329
198,Cisticolidae,Apalis porphyrolaema,46,3,1,2329
198,Locustellidae,Bradypterus cinnamomeus,47,2,2,2329
198,Nectariniidae,Cinnyris regius,31,1,1,2329
198,Nectariniidae,Cinnyris regius,31,2,2,2329
198,Malaconotidae,Dryoscopus gambensis,18,2,1,2329
198,Malaconotidae,Laniarius poensis,21,5,1,2329
198,Cisticolidae,Oreolais ruwenzori,51,3,1,2329
198,Lybiidae,Pogoniulus coryphaeus,4,4,1,2329
198,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2329
199,Pycnonotidae,Eurillas latirostris,42,1,1,2331
199,Locustellidae,Bradypterus cinnamomeus,47,2,1,2331
199,Acrocephalidae,Iduna similis,49,4,1,2331
199,Muscicapidae,Pogonocichla stellata,61,2,1,2331
199,Zosteropidae,Zosterops senegalensis,63,1,2,2331
200,Pycnonotidae,Eurillas latirostris,42,1,1,2346
200,Pycnonotidae,Andropadus nigriceps,43,1,1,2346
200,Platysteiridae,Batis diops,24,1,2,2346
200,Acrocephalidae,Iduna similis,49,4,1,2346
200,Nectariniidae,Cinnyris regius,31,1,2,2346
200,Muscicapidae,Cossypha archeri,60,2,1,2346
200,Malaconotidae,Laniarius poensis,21,1,1,2346
200,Cisticolidae,Oreolais ruwenzori,51,2,1,2346
200,Phylloscopidae,Phylloscopus laetus,52,1,4,2346
200,Ploceidae,Ploceus alienus,39,1,2,2346
200,Sylviidae,Pseudoalcippe abyssinica,58,1,1,2346
200,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2346
200,Zosteropidae,Zosterops senegalensis,63,1,3,2346
201,Pycnonotidae,Eurillas latirostris,42,1,1,2343
201,Muscicapidae,Cossypha archeri,60,3,1,2343
201,Malaconotidae,Laniarius poensis,21,3,1,2343
201,Cisticolidae,Oreolais ruwenzori,51,2,1,2343
202,Pycnonotidae,Eurillas latirostris,42,2,1,2374
202,Platysteiridae,Batis diops,24,1,3,2374
202,Acrocephalidae,Iduna similis,49,3,1,2374
202,Modulatricidae,Kakamega poliothorax,57,3,1,2374
202,Muscicapidae,Pogonocichla stellata,61,3,1,2374
203,Pycnonotidae,Eurillas latirostris,42,2,2,2184
203,Cisticolidae,Apalis porphyrolaema,46,2,2,2184
203,Pycnonotidae,Andropadus nigriceps,43,3,1,2184
203,Cuculidae,Centropus monachus,10,6,1,2184
203,Modulatricidae,Kakamega poliothorax,57,2,2,2184
203,Malaconotidae,Laniarius aethiopicus,19,6,1,2184
203,Malaconotidae,Laniarius poensis,21,4,1,2184
203,Cisticolidae,Oreolais ruwenzori,51,2,2,2184
203,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2184
203,Columbidae,Streptopelia semitorquata,9,6,1,2184
203,Musophagidae,Tauraco schuettii,30,4,3,2184
204,Pycnonotidae,Eurillas latirostris,42,2,1,2206
204,Cisticolidae,Apalis porphyrolaema,46,3,2,2206
204,Platysteiridae,Batis diops,24,2,1,2206
204,Cisticolidae,Cisticola chubbi,50,1,2,2206
204,Muscicapidae,Cossypha archeri,60,3,1,2206
204,Malaconotidae,Dryoscopus gambensis,18,1,1,2206
204,Cisticolidae,Oreolais ruwenzori,51,1,2,2206
204,Oriolidae,Oriolus percivali,37,4,1,2206
204,Phylloscopidae,Phylloscopus laetus,52,1,2,2206
204,Cisticolidae,Prinia bairdii,54,1,2,2206
204,Sylviidae,Pseudoalcippe abyssinica,58,1,2,2206
204,Turdidae,Turdus olivaceus,62,1,1,2206
205,Pycnonotidae,Eurillas latirostris,42,2,1,2106
205,Platysteiridae,Batis diops,24,1,2,2106
205,Cisticolidae,Cisticola chubbi,50,2,2,2106
205,Cisticolidae,Cisticola chubbi,50,4,2,2106
205,Cuculidae,Cuculus solitarius,12,4,1,2106
205,Pellorneidae,Illadopsis pyrrhoptera,56,3,1,2106
205,Modulatricidae,Kakamega poliothorax,57,1,1,2106
205,Malaconotidae,Laniarius aethiopicus,19,4,1,2106
205,Muscicapidae,Melaenornis fisheri,26,1,2,2106
205,Cisticolidae,Oreolais ruwenzori,51,2,1,2106
205,Pycnonotidae,Pycnonotus barbatus,44,1,1,2106
205,Fringillidae,Crithagra gularis,16,2,2,2106
205,Zosteropidae,Zosterops senegalensis,63,1,3,2106
206,Pycnonotidae,Eurillas latirostris,42,1,2,2226
206,Cisticolidae,Apalis porphyrolaema,46,2,2,2226
206,Pycnonotidae,Andropadus nigriceps,43,2,2,2226
206,Platysteiridae,Batis diops,24,1,2,2226
206,Cisticolidae,Cisticola chubbi,50,4,2,2226
206,Pellorneidae,Illadopsis pyrrhoptera,56,2,2,2226
206,Modulatricidae,Kakamega poliothorax,57,2,2,2226
206,Malaconotidae,Laniarius poensis,21,3,1,2226
206,Cisticolidae,Oreolais ruwenzori,51,2,2,2226
206,Phylloscopidae,Phylloscopus laetus,52,2,2,2226
206,Ploceidae,Ploceus alienus,39,3,1,2226
206,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2226
206,Lybiidae ,Trachylaemus purpuratus,5,3,1,2226
206,Zosteropidae,Zosterops senegalensis,63,1,1,2226
207,Pycnonotidae,Eurillas latirostris,42,1,1,2226
207,Cisticolidae,Apalis porphyrolaema,46,2,1,2226
207,Pycnonotidae,Andropadus nigriceps,43,2,2,2226
207,Nectariniidae,Cinnyris regius,31,1,2,2226
207,Cisticolidae,Cisticola chubbi,50,2,2,2226
207,Muscicapidae,Cossypha archeri,60,2,1,2226
207,Modulatricidae,Kakamega poliothorax,57,2,1,2226
207,Malaconotidae,Laniarius poensis,21,1,1,2226
207,Cisticolidae,Oreolais ruwenzori,51,1,2,2226
207,Phylloscopidae,Phylloscopus laetus,52,1,2,2226
207,Ploceidae,Ploceus alienus,39,3,1,2226
207,Lybiidae,Pogoniulus coryphaeus,4,1,1,2226
207,Cisticolidae,Prinia bairdii,54,2,2,2226
207,Sylviidae,Pseudoalcippe abyssinica,58,1,2,2226
207,Lybiidae ,Trachylaemus purpuratus,5,4,1,2226
207,Zosteropidae,Zosterops senegalensis,63,1,2,2226
208,Pycnonotidae,Eurillas latirostris,42,1,1,2250
208,Platysteiridae,Batis diops,24,1,2,2250
208,Muscicapidae,Cossypha archeri,60,3,1,2250
208,Malaconotidae,Dryoscopus gambensis,18,2,1,2250
208,Modulatricidae,Kakamega poliothorax,57,2,1,2250
208,Malaconotidae,Laniarius aethiopicus,19,6,1,2250
208,Malaconotidae,Laniarius poensis,21,3,2,2250
208,Oriolidae,Oriolus percivali,37,4,1,2250
208,Lybiidae,Pogoniulus coryphaeus,4,3,1,2250
208,Cisticolidae,Prinia bairdii,54,3,2,2250
208,Pycnonotidae,Pycnonotus barbatus,44,1,2,2250
208,Lybiidae ,Trachylaemus purpuratus,5,5,1,2250
208,Zosteropidae,Zosterops senegalensis,63,1,1,2250
209,Pycnonotidae,Eurillas latirostris,42,2,2,2285
209,Pycnonotidae,Andropadus nigriceps,43,2,2,2285
209,Platysteiridae,Batis diops,24,2,2,2285
209,Cisticolidae,Cisticola chubbi,50,3,2,2285
209,Malaconotidae,Laniarius poensis,21,3,1,2285
209,Cisticolidae,Oreolais ruwenzori,51,2,1,2285
209,Oriolidae,Oriolus percivali,37,4,1,2285
209,Cisticolidae,Prinia bairdii,54,2,2,2285
209,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2285
209,Monarchidae,Terpsiphone viridis,28,1,1,2285
210,Pycnonotidae,Eurillas latirostris,42,2,2,2304
210,Cisticolidae,Apalis porphyrolaema,46,3,2,2304
210,Pycnonotidae,Andropadus nigriceps,43,2,2,2304
210,Locustellidae,Bradypterus cinnamomeus,47,3,1,2304
210,Cisticolidae,Cisticola chubbi,50,3,2,2304
210,Muscicapidae,Cossypha archeri,60,3,1,2304
210,Modulatricidae,Kakamega poliothorax,57,1,1,2304
210,Cisticolidae,Oreolais ruwenzori,51,1,1,2304
210,Oriolidae,Oriolus percivali,37,4,2,2304
210,Phylloscopidae,Phylloscopus laetus,52,1,2,2304
210,Ploceidae,Ploceus alienus,39,3,2,2304
210,Cisticolidae,Prinia bairdii,54,2,1,2304
210,Macrosphenidae,Sylvietta leocophrys,55,3,1,2304
211,Pycnonotidae,Eurillas latirostris,42,2,2,2319
211,Pycnonotidae,Andropadus nigriceps,43,2,1,2319
211,Cisticolidae,Cisticola chubbi,50,3,2,2319
211,Malaconotidae,Laniarius poensis,21,2,1,2319
211,Cisticolidae,Oreolais ruwenzori,51,2,2,2319
211,Oriolidae,Oriolus percivali,37,4,1,2319
211,Ploceidae,Ploceus alienus,39,2,1,2319
211,Ploceidae,Ploceus alienus,39,3,1,2319
211,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2319
211,Monarchidae,Terpsiphone viridis,28,3,1,2319
212,Pycnonotidae,Eurillas latirostris,42,1,2,2332
212,Cisticolidae,Apalis porphyrolaema,46,3,1,2332
212,Pycnonotidae,Andropadus nigriceps,43,1,1,2332
212,Locustellidae,Bradypterus cinnamomeus,47,2,1,2332
212,Nectariniidae,Cinnyris regius,31,1,2,2332
212,Muscicapidae,Cossypha archeri,60,2,1,2332
212,Modulatricidae,Kakamega poliothorax,57,2,1,2332
212,Malaconotidae,Laniarius poensis,21,4,1,2332
212,Cisticolidae,Oreolais ruwenzori,51,3,1,2332
212,Oriolidae,Oriolus percivali,37,1,2,2332
212,Oriolidae,Oriolus percivali,37,2,1,2332
212,Sylviidae,Pseudoalcippe abyssinica,58,2,1,2332
213,Pycnonotidae,Eurillas latirostris,42,2,1,2359
213,Cisticolidae,Apalis porphyrolaema,46,3,1,2359
213,Pycnonotidae,Andropadus nigriceps,43,2,2,2359
213,Locustellidae,Bradypterus cinnamomeus,47,2,1,2359
213,Acrocephalidae,Iduna similis,49,3,1,2359
213,Cisticolidae,Cisticola chubbi,50,3,2,2359
213,Muscicapidae,Cossypha archeri,60,2,1,2359
213,Malaconotidae,Laniarius poensis,21,4,1,2359
213,Oriolidae,Oriolus percivali,37,4,2,2359
213,Ploceidae,Ploceus alienus,39,3,2,2359
213,Sylviidae,Pseudoalcippe abyssinica,58,4,1,2359
214,Cisticolidae,Apalis personata,45,2,2,2352
214,Pycnonotidae,Andropadus nigriceps,43,3,2,2352
214,Locustellidae,Bradypterus cinnamomeus,47,2,1,2352
214,Acrocephalidae,Iduna similis,49,3,1,2352
214,Nectariniidae,Cinnyris regius,31,1,2,2352
214,Cisticolidae,Cisticola chubbi,50,3,2,2352
214,Muscicapidae,Cossypha archeri,60,2,1,2352
214,Malaconotidae,Laniarius poensis,21,4,1,2352
214,Oriolidae,Oriolus percivali,37,4,1,2352
214,Lybiidae,Pogoniulus coryphaeus,4,3,1,2352
214,Zosteropidae,Zosterops senegalensis,63,2,2,2352
215,Locustellidae,Bradypterus cinnamomeus,47,2,1,2364
215,Locustellidae,Bradypterus cinnamomeus,47,3,2,2364
215,Accipitridae,Buteo oreophilus,1,3,1,2364
215,Acrocephalidae,Iduna similis,49,2,1,2364
215,Nectariniidae,Cinnyris regius,31,1,2,2364
215,Cisticolidae,Cisticola chubbi,50,3,2,2364
215,Malaconotidae,Laniarius poensis,21,3,1,2364
215,Sylviidae,Pseudoalcippe abyssinica,58,3,1,2364
216,Locustellidae,Bradypterus cinnamomeus,47,3,1,2369
216,Nectariniidae,Cinnyris regius,31,2,2,2369
216,Muscicapidae,Cossypha archeri,60,3,1,2369
216,Malaconotidae,Laniarius poensis,21,4,1,2369
216,Zosteropidae,Zosterops senegalensis,63,1,3,2369
217,Pycnonotidae,Eurillas latirostris,42,1,2,2380
217,Cisticolidae,Apalis porphyrolaema,46,2,1,2380
217,Locustellidae,Bradypterus cinnamomeus,47,3,2,2380
217,Acrocephalidae,Iduna similis,49,2,1,2380
217,Malaconotidae,Laniarius poensis,21,3,1,2380
217,Cisticolidae,Oreolais ruwenzori,51,2,1,2380
217,Pycnonotidae,Pycnonotus barbatus,44,3,1,2380
218,Pycnonotidae,Eurillas latirostris,42,2,2,2385
218,Locustellidae,Bradypterus cinnamomeus,47,2,1,2385
218,Acrocephalidae,Iduna similis,49,3,1,2385
218,Nectariniidae,Cinnyris regius,31,1,1,2385
218,Cisticolidae,Cisticola chubbi,50,3,2,2385
218,Zosteropidae,Zosterops senegalensis,63,2,2,2385
219,Pycnonotidae,Eurillas latirostris,42,2,1,2178
219,Cisticolidae,Apalis porphyrolaema,46,1,2,2178
219,Trogonidae,Apaloderma narina,59,4,1,2178
219,Locustellidae,Bradypterus cinnamomeus,47,3,1,2178
219,Pellorneidae,Illadopsis pyrrhoptera,56,3,1,2178
219,Modulatricidae,Kakamega poliothorax,57,3,2,2178
219,Cisticolidae,Oreolais ruwenzori,51,3,1,2178
